,목록키,목록명,목록설명,조회수,분류체계,기관코드,기관명,국가중점여부,목록 수정일,목록 URL,다운로드_활용신청건수,키워드,데이터 확장자,관리 부서명
8654,15083475,한국장학재단_대통령과학장학금 업무처리기준,"연도별 대통령과학장학금 업무처리기준으로, 지원인원 및 예산, 지원내용, 국내 및 해외 장학생 지원금액, 선발규모 및 신청자격, 선발절차 및 평가기준, 추진일정 등을 제공하고 있습니다.<br/>(사업목적: 발전 가능성이 있는 우수 이공계 미래인재를 선발하여 학업에 전념하고 대한민국 리더 과학자로 성장할 수 있도록 학비 등을 지원)<br/>",1776,교육 - 고등교육,B552529,한국장학재단,N,2024-10-28,https://www.data.go.kr/data/15083475/fileData.do,604.0,"우수학생 국가장학금,대통령과학장학금,시행계획",hwpx,우수장학부
9745,15137248,경상남도교육청_학부모교육정보,"경상남도교육청 경남학부모지원센터에서 제공하는 강의, 시작일시, 종료일시 등을 데이터로 제공하여 다양한 교육 대상자가 참여 가능한 정보를 제공한다.",185,교육 - 고등교육,9010000,경상남도교육청,N,2024-10-17,https://www.data.go.kr/data/15137248/fileData.do,28.0,"학부모교육,강의,학부모지원",csv,창의인재과
16252,15099411,한국장학재단_일반 상환 학자금대출 핵심설명서,"일반 상환 학자금대출의 대출제도 개요 및 특성, 대출금리 및 지연배상금률, 수수료 및 비용, 이자 및 분할상환금의 계산방법, 이자의 납부방법, 대출실행 및 지급방법, 대출상환방법, 대출사실에 대한 통지, 대출자격 제한, 주요 신고의무, 대출조건 변경, 특별상환 상환유예, 유의사항, 상환의무 면제에 대한 내용이 포함되어 있습니다.",2358,교육 - 고등교육,B552529,한국장학재단,N,2024-09-06,https://www.data.go.kr/data/15099411/fileData.do,723.0,"학자금대출,일반 상환 학자금대출,설명서",hwpx,학자금대출부
7611,15067381,한국교육학술정보원_KOCW 대학 강의 목록(사회과학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (사회과학)",2152,교육 - 고등교육,B550629,한국교육학술정보원,N,2024-11-11,https://www.data.go.kr/data/15067381/fileData.do,728.0,"KOCW,대학강의,사회과학",csv,고등교육혁신부
7610,15067378,한국교육학술정보원_KOCW 대학 강의 목록(교육학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (교육학)",2340,교육 - 고등교육,B550629,한국교육학술정보원,N,2024-11-11,https://www.data.go.kr/data/15067378/fileData.do,731.0,"KOCW,대학강의,교육학",csv,고등교육혁신부
7609,15067374,한국교육학술정보원_KOCW 대학 강의 목록(공학),"고등교육 교수학습자료 공동활용 체계, KOCW(Korea OpenCourseWare)를 통해 제공되고 있는 전공분류별 강의 목록입니다. (공학)",3458,교육 - 고등교육,B550629,한국교육학술정보원,N,2024-11-11,https://www.data.go.kr/data/15067374/fileData.do,910.0,"KOCW,대학강의,공학",csv,고등교육혁신부
7491,15069283,한국장학재단_학자금대출 최대 대출기간 및 거치기간,학자금대출 최대 대출기간 및 거치기간에 관한 데이터입니다.  <br/>-현재 한국장학재단에서 운영하지 않는 대출상품은 제외<br/><br/>학자금대출 상품에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.,2925,교육 - 고등교육,B552529,한국장학재단,N,2024-11-12,https://www.data.go.kr/data/15069283/fileData.do,834.0,"학자금대출,대출기간,거치기간",csv,학자금대출부
11592,15135503,한국사학진흥재단_산학협력단 회계 본예산,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 국공사립대학 산학협력단 예산 기준 산학협력단 현금예산서(현금유입액,  현금유출액 등) 입니다.",207,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-27,https://www.data.go.kr/data/15135503/fileData.do,34.0,"고등교육,산학협력단,현금예산서",csv,사립대학디지털지원부
16253,15099412,한국장학재단_농촌출신대학생 학자금융자 핵심설명서,"농촌출신대학생 학자금융자의 개요 및 특성, 대출금리 및 지연배상금률, 수수료 및 비용, 이자 및 분할상환금의 계산방법, 연체이자(지연배상금) 부과, 융자 제한 대상자, 상환방법, 조건변경, 상환 유예, 채무면제, 유의사항에 대한 내용이 포함되어있습니다.",892,교육 - 고등교육,B552529,한국장학재단,N,2024-09-06,https://www.data.go.kr/data/15099412/fileData.do,572.0,"학자금대출,농촌출신대학생 학자금융자,설명서",hwpx,학자금대출부
8655,15081763,한국장학재단_다문화탈북학생 멘토링장학금 멘토 언어권 내역,"다문화·탈북학생 멘토링장학금 사업에 참여하고 있는 대학생 멘토의 소속 학교와 등록된 언어권(멘토링 가능 언어권)을 보여주는 데이터입니다.<br/><br/>다문화·탈북학생 멘토링장학금은 다문화·탈북학생과 대학생 매칭을 통해 기초학습 등 멘토링을 지원하고,  대학생에게는 장학금을 지원하는 것을 목적으로 합니다.<br/>※ 장학금 관련 상세 정보는 한국장학재단 홈페이지 참고(경로: 한국장학재단 홈페이지(https://www.kosaf.go.kr) > 인재육성 > 다문화·탈북학생 멘토링)",1539,교육 - 고등교육,B552529,한국장학재단,N,2024-10-28,https://www.data.go.kr/data/15081763/fileData.do,250.0,"다문화,멘토,언어",csv,청년취업장학부
12371,15073572,한국장학재단_등록금 납부제도,"ㅇ 대학정보공시 공시항목 8-차-2. 등록금 납부 제도 현황임<br/> - 학교별 납부방법의 실시여부를 나타냄<br/> - 단위: 명, 원",2524,교육 - 고등교육,B552529,한국장학재단,N,2024-09-25,https://www.data.go.kr/data/15073572/fileData.do,1263.0,"학교명,납부제도,실시여부",csv,디지털전략부
11987,15135557,한국사학진흥재단_사립대학 법인일반 및 교비 운영계산서,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 결산 기준 법인 일반 및 교비회계 운영계산서 자료입니다.<br/>단위 : 천원",113,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-26,https://www.data.go.kr/data/15135557/fileData.do,12.0,"사립대학,법인일반 및 교비,운영계산서",csv,사립대학디지털지원부
14550,15112169,한국사학진흥재단_연도별 폐교대학 증명서 발급 현황,해당 데이터는 기준일까지 연도별 폐교대학 학사·인사 증명서의 발급 건수 및 인원수를 종합적으로 보여주는 데이터입니다.,375,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-13,https://www.data.go.kr/data/15112169/fileData.do,93.0,"폐교대학,증명서,발급",csv,대학정보화지원부
13033,15128607,한국장학재단_취업후상환학자금대출_전문대 계약학과,"학부생 중 전문대 계약학과(채용조건형)에 재학 중인 자에게 취업 후 상환 학자금대출을 만 45세까지 지원함에 따라, 해당 전문대 계약학과에 관한 정보를 제공하기 위한 데이터입니다.  취업 후 상환 학자금대출에 관한 자세한 정보는 재단 홈페이지(https://www.kosaf.go.kr/ko/tuition.do?pg=tuition_main)를 참고바랍니다.",162,교육 - 고등교육,B552529,한국장학재단,N,2024-09-23,https://www.data.go.kr/data/15128607/fileData.do,48.0,"취업후,전문대계약학과,연령완화",csv,학자금대출부
13027,15135479,한국사학진흥재단_산학협력단 재무상태표,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 국공사립대학 산학협력단 결산 기준 산학협력단 회계 재무상태표입니다.<br/>결산 미제출교 제외, 단위 : 천원<br/>",97,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135479/fileData.do,20.0,"산학협력단,고등교육,재무상태표",csv,사립대학디지털지원부
13025,15135511,한국사학진흥재단_사립대학 전입금,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 교비회계 결산 기준 사립대학 전입금(경상비전입금, 법정부담전입금, 부속병원전입금 등) 현황 자료입니다.<br/>단위 : 천원",143,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135511/fileData.do,33.0,"사립대학,전입금,교비회계",csv,사립대학디지털지원부
13024,15135508,한국사학진흥재단_사립대학 적립금 투자손익,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 교비회계 결산 기준  적립금 투자(채무증권, 지분증권, 수익증권 등) 손익 현황 자료입니다.",195,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135508/fileData.do,34.0,"사립대학,적립금 투자손익,교비회계",csv,사립대학디지털지원부
13023,15135500,한국사학진흥재단_학교기업회계 현금흐름표,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 학교기업결산 기준 학교기업 회계 현금흐름표(현금흐름표, 현금유출액 등) 입니다.",62,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135500/fileData.do,15.0,"고등교육,학교기업,현금흐름표",csv,사립대학디지털지원부
13022,15135499,한국사학진흥재단_학교기업회계 재무상태표,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 학교기업 결산 기준 학교기업회계 재무상태표(자산 총계, 운영비용 총계 등) 입니다.",158,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135499/fileData.do,34.0,"고등교육,학교기업,재무상태표",csv,사립대학디지털지원부
13021,15135667,한국사학진흥재단_사립대학 부속병원회계 예산,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 예산 기준 부속병원회계 자금예산서 자료입니다.<br/>예산 미제출교 제외, 단위: 천원",91,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135667/fileData.do,23.0,"사립대학,부속병원회계,예산",csv,사립대학디지털지원부
13020,15135660,한국사학진흥재단_사립대학 법인일반 및 교비회계 예산,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 예산 기준 법인일반 및 교비회계 자금예산서 자료입니다.<br/>예산 미제출교 제외, 단위 : 천원",49,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135660/fileData.do,13.0,"사립대학,법인일반및교비,예산",csv,사립대학디지털지원부
13019,15135659,한국사학진흥재단_사립대학 법인수익회계 예산,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 예산 기준 법인수익회계 자금예산서 자료입니다.<br/>예산 미제출교 제외, 단위 : 천원",75,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135659/fileData.do,17.0,"사립대학,법인수익회계,예산",csv,사립대학디지털지원부
13018,15135658,한국사학진흥재단_사립대학 교비 등록금 및 비등록금 회계 예산,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 예산 기준 교비 등록금 및 비등록금회계 자금예산서입니다.<br/>예산 미제출교 제외, 단위 : 천원",715,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135658/fileData.do,27.0,"사립대학,교비회계,예산",csv,사립대학디지털지원부
13017,15135569,한국사학진흥재단_사립대학 부속병원회계 자금계산서,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 결산 기준 부속병원회계 자금계산서 자료입니다.<br/>단위 : 천원",63,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135569/fileData.do,19.0,"사립대학,부속병원,자금계산서",csv,사립대학디지털지원부
13016,15135568,한국사학진흥재단_사립대학 부속병원회계 재무상태표,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 결산 기준 부속병원회계 재무상태표 자료입니다.<br/>단위 : 천원",129,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135568/fileData.do,24.0,"사립대학,부속병원,재무상태표",csv,사립대학디지털지원부
13015,15135566,한국사학진흥재단_사립대학 부속병원회계 손익계산서,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 결산 기준 부속병원회계 손익계산서 자료입니다.",145,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135566/fileData.do,35.0,"사립대학,부속병원,손익계산서",csv,사립대학디지털지원부
13014,15135561,한국사학진흥재단_사립대학 법인일반 및 교비 재무상태표,"한국사학진흥재단에서 집계, 분석, 공시하는 매 회계연도 사립대학 결산 기준 법인 일반 및 교비회계 재무상태표 자료입니다.<br/>단위 : 천원",71,교육 - 고등교육,B340004,한국사학진흥재단,N,2024-09-23,https://www.data.go.kr/data/15135561/fileData.do,18.0,"사립대학,법인일반 및 교비,재무상태표",csv,사립대학디지털지원부
